buffer_size,episode,episode_length,episode_reward,fps,frame,step,total_time
14250.0,95.0,300.0,480.21377825737,51.144865684953146,28500,14250.0,506.98159074783325
14400.0,96.0,300.0,238.84075236320496,49.22781082867616,28800,14400.0,513.0757076740265
14550.0,97.0,300.0,277.98273372650146,51.4808530227937,29100,14550.0,518.9031176567078
14700.0,98.0,300.0,333.8703420162201,47.32263449953623,29400,14700.0,525.242579460144
14850.0,99.0,300.0,138.99742072820663,51.93557005516816,29700,14850.0,531.0189678668976
15000.0,100.0,300.0,643.8694497346878,47.77278840208454,30000,15000.0,537.2986943721771
15150.0,101.0,300.0,354.2148393392563,13.088745958926744,30300,15150.0,560.2191491127014
15300.0,102.0,300.0,417.2362450361252,49.22010639957,30600,15300.0,566.3142199516296
15450.0,103.0,300.0,235.65149837732315,46.06140057288147,30900,15450.0,572.8272659778595
15600.0,104.0,300.0,274.75999569892883,47.075681112201515,31200,15600.0,579.1999840736389
15750.0,105.0,300.0,164.8757804632187,48.98987413528354,31500,15750.0,585.3236992359161
15900.0,106.0,300.0,300.9847887158394,48.624567793624806,31800,15900.0,591.4934208393097
16050.0,107.0,300.0,238.53855633735657,48.45132196446283,32100,16050.0,597.6852030754089
16200.0,108.0,300.0,678.9865561127663,46.018521569591094,32400,16200.0,604.2043182849884
16350.0,109.0,300.0,351.45761531591415,46.85040259867965,32700,16350.0,610.6076786518097
16500.0,110.0,300.0,279.6251542568207,47.42924030287078,33000,16500.0,616.9328911304474
16650.0,111.0,300.0,461.2521043419838,49.87119128060151,33300,16650.0,622.9483885765076
16800.0,112.0,300.0,234.39013826847076,52.32908257240141,33600,16800.0,628.6813387870789
16950.0,113.0,300.0,492.5666710138321,50.35172222461651,33900,16950.0,634.6394279003143
17100.0,114.0,300.0,278.9715145230293,50.56148635977536,34200,17100.0,640.5727984905243
17250.0,115.0,300.0,229.04206347465515,49.945531086100814,34500,17250.0,646.5793426036835
17400.0,116.0,300.0,500.8312122821808,49.79865892931858,34800,17400.0,652.603601694107
17550.0,117.0,300.0,172.87835532426834,48.67936708101223,35100,17550.0,658.7663776874542
17700.0,118.0,300.0,496.6690285205841,48.60391491570833,35400,17700.0,664.9387209415436
17850.0,119.0,300.0,506.4940044283867,48.02870428886771,35700,17850.0,671.1849865913391
18000.0,120.0,300.0,575.8209710121155,49.120392178892075,36000,18000.0,677.2924308776855
18150.0,121.0,300.0,386.5340449810028,49.28008587319651,36300,18150.0,683.3800830841064
18300.0,122.0,300.0,292.02323693037033,48.19139859287639,36600,18300.0,689.6052613258362
18450.0,123.0,300.0,606.6105499267578,47.710414904165965,36900,18450.0,695.8931970596313
18600.0,124.0,300.0,348.31843626499176,50.42563331239297,37200,18600.0,701.8425531387329
18750.0,125.0,300.0,385.6072565317154,49.582365246282016,37500,18750.0,707.8930923938751
18900.0,126.0,300.0,286.2891318202019,48.21379347921796,37800,18900.0,714.1153790950775
19050.0,127.0,300.0,788.05830514431,46.84364054508316,38100,19050.0,720.5196640491486
19200.0,128.0,300.0,459.4844667315483,46.13840687509971,38400,19200.0,727.0218396186829
19350.0,129.0,300.0,284.19784155488014,46.03811329713897,38700,19350.0,733.5381805896759
19500.0,130.0,300.0,305.2870148420334,47.57401813579776,39000,19500.0,739.8441443443298
19650.0,131.0,300.0,408.1833370923996,46.36675619987893,39300,19650.0,746.3142981529236
19800.0,132.0,300.0,500.5767389535904,46.25626392053822,39600,19800.0,752.799907207489
19950.0,133.0,300.0,167.62752467393875,46.517860720935396,39900,19950.0,759.2490439414978
20100.0,134.0,300.0,504.12509405612946,12.374687830261564,40200,20100.0,783.4920806884766
20250.0,135.0,300.0,273.2858573794365,49.486182510155885,40500,20250.0,789.554379940033
20400.0,136.0,300.0,441.7347177863121,49.88947162624004,40800,20400.0,795.5676736831665
20550.0,137.0,300.0,149.69786602258682,48.69405900462502,41100,20550.0,801.7285904884338
20700.0,138.0,300.0,365.120347738266,47.207469029425205,41400,20700.0,808.0835180282593
20850.0,139.0,300.0,224.89268451929092,46.88410241857785,41700,20850.0,814.4822764396667
21000.0,140.0,300.0,718.5644073486328,49.19770966892482,42000,21000.0,820.5801224708557
21150.0,141.0,300.0,285.5044312477112,48.85366441153189,42300,21150.0,826.7209107875824
21300.0,142.0,300.0,547.7248464226723,49.162537298521755,42600,21300.0,832.823118686676
21450.0,143.0,300.0,556.0267179012299,49.61656024116743,42900,21450.0,838.8694880008698
21600.0,144.0,300.0,533.7459888458252,47.05335247290973,43200,21600.0,845.2452299594879
21750.0,145.0,300.0,171.37523019313812,48.56135919035071,43500,21750.0,851.4229826927185
21900.0,146.0,300.0,596.4539209604263,48.14094610647859,43800,21900.0,857.6546850204468
22050.0,147.0,300.0,289.1576339304447,47.54390719793642,44100,22050.0,863.9646425247192
22200.0,148.0,300.0,187.49120026826859,48.756829704373374,44400,22200.0,870.1176273822784
22350.0,149.0,300.0,144.55428713560104,49.67087044990052,44700,22350.0,876.1573853492737
22500.0,150.0,300.0,915.3649380207062,50.43259792260973,45000,22500.0,882.1059198379517
22650.0,151.0,300.0,998.5939900875092,51.153575466015866,45300,22650.0,887.9706127643585
22800.0,152.0,300.0,549.8469400405884,48.750869844727994,45600,22800.0,894.1243498325348
22950.0,153.0,300.0,153.1913383603096,46.73084047209509,45900,22950.0,900.5440938472748
23100.0,154.0,300.0,482.1522265076637,47.91229008145451,46200,23100.0,906.805536031723
23250.0,155.0,300.0,264.6331508755684,48.41924843858087,46500,23250.0,913.0014197826385
23400.0,156.0,300.0,305.38499969244003,47.427786891965624,46800,23400.0,919.3268265724182
23550.0,157.0,300.0,357.73721420764923,49.219730964156454,47100,23550.0,925.4219441413879
23700.0,158.0,300.0,773.9873933792114,49.390604854459596,47400,23700.0,931.4959750175476
23850.0,159.0,300.0,187.32032465934753,49.45356630188495,47700,23850.0,937.5622727870941
24000.0,160.0,300.0,1230.6830208301544,46.54890693649413,48000,24000.0,944.0071077346802
24150.0,161.0,300.0,414.8725042939186,48.68365374247131,48300,24150.0,950.1693408489227
24300.0,162.0,300.0,1468.6750247478485,47.04698026978003,48600,24300.0,956.5459463596344
24450.0,163.0,300.0,704.0319902896881,46.7493534998097,48900,24450.0,962.963148355484
24600.0,164.0,300.0,661.9451316595078,46.36364339797071,49200,24600.0,969.4337360858917
24750.0,165.0,300.0,1536.5986018180847,46.25112237773085,49500,24750.0,975.9200661182404
24900.0,166.0,300.0,906.4515653848648,47.36399975834141,49800,24900.0,982.2539913654327
25050.0,167.0,300.0,371.7666239142418,12.362951601402997,50100,25050.0,1006.5200419425964
25200.0,168.0,300.0,769.7071658968925,46.42678404734583,50400,25200.0,1012.9818298816681
25350.0,169.0,300.0,844.4721264839172,48.2959894319975,50700,25350.0,1019.193526506424
25500.0,170.0,300.0,1159.1088376045227,50.649677323916876,51000,25500.0,1025.1165659427643
25650.0,171.0,300.0,985.0220973491669,49.59743338680707,51300,25650.0,1031.1652672290802
25800.0,172.0,300.0,510.6302784085274,49.385933062537596,51600,25800.0,1037.2398719787598
25950.0,173.0,300.0,268.48533260822296,47.35693001802647,51900,25950.0,1043.5747425556183
26100.0,174.0,300.0,968.6748270988464,47.2214824984696,52200,26100.0,1049.9277839660645
26250.0,175.0,300.0,905.149929523468,45.736624697092246,52500,26250.0,1056.48707985878
26400.0,176.0,300.0,1000.5291357040405,46.4449420392008,52800,26400.0,1062.9463407993317
26550.0,177.0,300.0,450.7764165401459,46.07192953870995,53100,26550.0,1069.4578988552094
26700.0,178.0,300.0,682.3091688156128,46.18732576853817,53400,26700.0,1075.9531874656677
26850.0,179.0,300.0,1120.8692348003387,46.85434177977218,53700,26850.0,1082.3560099601746
27000.0,180.0,300.0,656.8463387489319,47.48573483905514,54000,27000.0,1088.6736974716187
27150.0,181.0,300.0,534.1042234897614,46.64919938581152,54300,27150.0,1095.1046769618988
27300.0,182.0,300.0,1507.4881076812744,49.82191401904151,54600,27300.0,1101.126124382019
27450.0,183.0,300.0,920.3954386711121,46.660019585256535,54900,27450.0,1107.5556120872498
27600.0,184.0,300.0,143.47809183597565,46.78526502589772,55200,27600.0,1113.9678881168365
27750.0,185.0,300.0,1489.8690280914307,51.19503798093788,55500,27750.0,1119.8278317451477
27900.0,186.0,300.0,1509.9388856887817,50.064571534111266,55800,27900.0,1125.820093870163
28050.0,187.0,300.0,314.5517016649246,51.05215937781739,56100,28050.0,1131.6964378356934
28200.0,188.0,300.0,534.4077376127243,50.22723361766625,56400,28200.0,1137.6692941188812
28350.0,189.0,300.0,879.2133365869522,52.1702615737278,56700,28350.0,1143.4196972846985
28500.0,190.0,300.0,980.7233349084854,49.35271711493835,57000,28500.0,1149.498390674591
28650.0,191.0,300.0,486.0179681777954,47.05342285475109,57300,28650.0,1155.8741233348846
28800.0,192.0,300.0,1854.9981617927551,46.54189076875106,57600,28800.0,1162.3199300765991
28950.0,193.0,300.0,428.04945707321167,49.35246353783273,57900,28950.0,1168.398654460907
29100.0,194.0,300.0,416.94400626420975,51.23073927740009,58200,29100.0,1174.2545146942139
29250.0,195.0,300.0,427.92954540252686,52.28349545222237,58500,29250.0,1179.9924638271332
29400.0,196.0,300.0,859.5353163480759,49.58607964030117,58800,29400.0,1186.0425498485565
29550.0,197.0,300.0,1527.6408877372742,50.588548792017576,59100,29550.0,1191.9727470874786
29700.0,198.0,300.0,158.04125061631203,49.79941574820277,59400,29700.0,1197.9969148635864
29850.0,199.0,300.0,291.1808260679245,50.60931906561263,59700,29850.0,1203.9246776103973
30000.0,200.0,300.0,209.73647904396057,50.515457585206136,60000,30000.0,1209.8634548187256
30150.0,201.0,300.0,782.8258447647095,12.42844813941136,60300,30150.0,1234.0016252994537
30300.0,202.0,300.0,1808.8526799678802,46.7670729257006,60600,30300.0,1240.4163954257965
30450.0,203.0,300.0,801.8480365276337,46.56233394267276,60900,30450.0,1246.8593728542328
30600.0,204.0,300.0,676.7495602369308,46.031024608095194,61200,30600.0,1253.376716375351
30750.0,205.0,300.0,480.38680624961853,45.425115885757506,61500,30750.0,1259.9809930324554
30900.0,206.0,300.0,681.0725193023682,46.233868141761384,61800,30900.0,1266.4697434902191
31050.0,207.0,300.0,1229.1346838474274,46.74430145905428,62100,31050.0,1272.8876388072968
31200.0,208.0,300.0,338.6103702187538,45.788740126904436,62400,31200.0,1279.4394690990448
31350.0,209.0,300.0,1181.7456669807434,46.83888194140576,62700,31350.0,1285.8444046974182
31500.0,210.0,300.0,897.3441343307495,48.81783050849036,63000,31500.0,1291.98970079422
31650.0,211.0,300.0,447.8394972681999,45.91381351716794,63300,31650.0,1298.5236825942993
31800.0,212.0,300.0,1049.824250459671,49.38062263816183,63600,31800.0,1304.5989408493042
31950.0,213.0,300.0,1024.3160464763641,45.80437141223731,63900,31950.0,1311.1485347747803
32100.0,214.0,300.0,505.6394028663635,47.25789258896568,64200,32100.0,1317.496681690216
32250.0,215.0,300.0,698.0128557682037,46.61690531307882,64500,32250.0,1323.9321162700653
32400.0,216.0,300.0,1324.2540678977966,47.45841136731759,64800,32400.0,1330.2534413337708
32550.0,217.0,300.0,368.74459969997406,47.77088584272961,65100,32550.0,1336.5334179401398
32700.0,218.0,300.0,588.8513118028641,46.53039743442396,65400,32700.0,1342.9808168411255
32850.0,219.0,300.0,552.70616543293,47.06242466798935,65700,32850.0,1349.355329990387
33000.0,220.0,300.0,110.48421150445938,50.00456414555877,66000,33000.0,1355.354782819748
33150.0,221.0,300.0,844.172482252121,46.26653852796369,66300,33150.0,1361.8389511108398
33300.0,222.0,300.0,224.2569795846939,50.38060989191736,66600,33300.0,1367.793624162674
33450.0,223.0,300.0,503.55183601379395,50.18062639402959,66900,33450.0,1373.7720274925232
33600.0,224.0,300.0,171.94762808084488,48.22047461112749,67200,33600.0,1379.9934515953064
33750.0,225.0,300.0,377.4319333434105,52.41970518115107,67500,33750.0,1385.7164905071259
33900.0,226.0,300.0,410.1349798440933,51.94633327866057,67800,33900.0,1391.4916822910309
34050.0,227.0,300.0,851.6446945667267,49.009304432636895,68100,34050.0,1397.6129693984985
34200.0,228.0,300.0,1143.0334339141846,48.72700156959122,68400,34200.0,1403.769721031189
34350.0,229.0,300.0,289.6072734594345,48.96758730110548,68700,34350.0,1409.8962230682373
34500.0,230.0,300.0,562.3047634959221,50.943378122226825,69000,34500.0,1415.7851145267487
34650.0,231.0,300.0,993.6179995536804,49.90711809067349,69300,34650.0,1421.7962818145752
34800.0,232.0,300.0,401.5043804049492,48.20083743555348,69600,34800.0,1428.0202407836914
34950.0,233.0,300.0,422.001438498497,46.45765731332562,69900,34950.0,1434.4777345657349
35100.0,234.0,300.0,1411.8365280628204,12.645140125523113,70200,35100.0,1458.2022647857666
35250.0,235.0,300.0,909.0441269874573,46.85431037535506,70500,35250.0,1464.6050918102264
35400.0,236.0,300.0,1888.451103925705,49.05319422031366,70800,35400.0,1470.7209024429321
35550.0,237.0,300.0,1483.2362279891968,48.80313384788426,71100,35550.0,1476.8680493831635
35700.0,238.0,300.0,225.00045710802078,45.711389426706944,71400,35700.0,1483.4309666156769
35850.0,239.0,300.0,252.6973522901535,47.452970488858014,71700,35850.0,1489.7530159950256
36000.0,240.0,300.0,225.59531038999557,48.91328406700144,72000,36000.0,1495.8863196372986
36150.0,241.0,300.0,1527.2265982627869,49.09439846280356,72300,36150.0,1501.9969973564148
36300.0,242.0,300.0,814.1471586227417,50.49540054433323,72600,36300.0,1507.938133239746
36450.0,243.0,300.0,919.6123986244202,48.53312867224072,72900,36450.0,1514.1194791793823
36600.0,244.0,300.0,1101.7274990081787,46.913972602167696,73200,36600.0,1520.5141637325287
36750.0,245.0,300.0,455.5532419681549,46.131573093977856,73500,36750.0,1527.0173027515411
36900.0,246.0,300.0,438.0023503303528,49.5441984550591,73800,36900.0,1533.0725033283234
37050.0,247.0,300.0,1703.9572372436523,49.48209972622047,74100,37050.0,1539.1353025436401
37200.0,248.0,300.0,1645.996012210846,49.037264294659316,74400,37200.0,1545.253099679947
37350.0,249.0,300.0,653.9194486141205,47.583770882332864,74700,37350.0,1551.557771205902
37500.0,250.0,300.0,147.57678771018982,46.3457827676239,75000,37500.0,1558.0308527946472
37650.0,251.0,300.0,392.095372736454,46.22593446253296,75300,37650.0,1564.520717382431
37800.0,252.0,300.0,372.86949306726456,46.50571405582669,75600,37800.0,1570.9715383052826
37950.0,253.0,300.0,981.67529129982,48.037333091242516,75900,37950.0,1577.2166817188263
38100.0,254.0,300.0,292.61804842948914,46.783993449079695,76200,38100.0,1583.629132270813
38250.0,255.0,300.0,1198.6902153491974,53.120726232910364,76500,38250.0,1589.2766461372375
38400.0,256.0,300.0,784.0902841091156,47.65467882233683,76800,38400.0,1595.5719366073608
38550.0,257.0,300.0,433.8870961666107,45.97114177288,77100,38550.0,1602.0977702140808
38700.0,258.0,300.0,185.43292063474655,47.79273903079081,77400,38700.0,1608.3748750686646
38850.0,259.0,300.0,934.4571521282196,49.36570142176804,77700,38850.0,1614.4519703388214
39000.0,260.0,300.0,792.7340158224106,47.66897896106205,78000,39000.0,1620.745372056961
39150.0,261.0,300.0,2047.6625299453735,47.10374516137872,78300,39150.0,1627.1142933368683
39300.0,262.0,300.0,953.2050459384918,47.29944517208672,78600,39300.0,1633.4568626880646
39450.0,263.0,300.0,148.87132114171982,50.52159707983689,78900,39450.0,1639.3949182033539
39600.0,264.0,300.0,1579.5709688663483,49.561939189521325,79200,39600.0,1645.4479506015778
39750.0,265.0,300.0,377.98682379722595,49.09666843823783,79500,39750.0,1651.5583460330963
39900.0,266.0,300.0,965.4443626403809,51.26413440252034,79800,39900.0,1657.4103910923004
40050.0,267.0,300.0,140.23688757419586,12.629256445745874,80100,40050.0,1681.1647601127625
40200.0,268.0,300.0,1078.4089801311493,50.747534192212015,80400,40200.0,1687.076378107071
40350.0,269.0,300.0,1026.2057299613953,48.40244279601361,80700,40350.0,1693.2744133472443
40500.0,270.0,300.0,1134.3762845993042,48.00882913838486,81000,40500.0,1699.5232639312744
40650.0,271.0,300.0,308.1774493455887,46.14697395052399,81300,40650.0,1706.0242331027985
40800.0,272.0,300.0,270.8764079809189,47.8040417967455,81600,40800.0,1712.2998538017273
40950.0,273.0,300.0,326.437890291214,46.61976376141096,81900,40950.0,1718.7348935604095
41100.0,274.0,300.0,727.947967171669,47.301361930125594,82200,41100.0,1725.0772063732147
41250.0,275.0,300.0,406.47652012109756,48.01122149483104,82500,41250.0,1731.3257465362549
41400.0,276.0,300.0,1374.097477197647,48.45101973109669,82800,41400.0,1737.5175671577454
41550.0,277.0,300.0,239.35180896520615,49.886777671437194,83100,41550.0,1743.5311856269836
41700.0,278.0,300.0,275.35844761133194,49.90900259514349,83400,41700.0,1749.5421261787415
41850.0,279.0,300.0,731.8120937347412,50.91047567135498,83700,41850.0,1755.4348237514496
42000.0,280.0,300.0,840.9480199813843,51.858073807953495,84000,42000.0,1761.2198450565338
42150.0,281.0,300.0,496.03589844703674,48.818385451452954,84300,42150.0,1767.365071773529
42300.0,282.0,300.0,950.2067954540253,47.29640854880576,84600,42300.0,1773.708048582077
42450.0,283.0,300.0,1838.5557084083557,46.40150373932432,84900,42450.0,1780.1733572483063
42600.0,284.0,300.0,505.29165863990784,46.49920062426066,85200,42600.0,1786.625081539154
42750.0,285.0,300.0,1429.2893919944763,46.97879226660127,85500,42750.0,1793.0109422206879
42900.0,286.0,300.0,1180.9540030956268,46.046312895209525,85800,42900.0,1799.526123046875
43050.0,287.0,300.0,354.45528161525726,46.64729188389277,86100,43050.0,1805.957365989685
43200.0,288.0,300.0,971.9734098911285,46.65215865715588,86400,43200.0,1812.387937784195
43350.0,289.0,300.0,1950.6208546161652,47.111330397256914,86700,43350.0,1818.7558336257935
43500.0,290.0,300.0,1964.5338356494904,48.34135141511527,87000,43500.0,1824.9617013931274
43650.0,291.0,300.0,949.1699674129486,51.41196137493617,87300,43650.0,1830.7969200611115
43800.0,292.0,300.0,1234.565910100937,47.22897629624047,87600,43800.0,1837.1489536762238
43950.0,293.0,300.0,492.95058077573776,46.047473912622635,87900,43950.0,1843.6639695167542
44100.0,294.0,300.0,759.7761223316193,49.189855052124294,88200,44100.0,1849.7627885341644
44250.0,295.0,300.0,1451.256910085678,47.47051105420244,88500,44250.0,1856.0825021266937
44400.0,296.0,300.0,1251.2610099315643,48.60107266867139,88800,44400.0,1862.2552058696747
44550.0,297.0,300.0,941.2494130134583,47.5895675737252,89100,44550.0,1868.559109210968
44700.0,298.0,300.0,1845.927940607071,46.456532120968,89400,44700.0,1875.0167593955994
44850.0,299.0,300.0,749.6081168651581,47.10465328572697,89700,44850.0,1881.3855574131012
45000.0,300.0,300.0,906.7745399475098,46.51693036980867,90000,45000.0,1887.8348231315613
45150.0,301.0,300.0,1664.9810013771057,12.417581709428509,90300,45150.0,1911.9941170215607
45300.0,302.0,300.0,990.5824110507965,47.50481507310424,90600,45300.0,1918.309267282486
45450.0,303.0,300.0,1236.127457857132,51.05164776705193,90900,45450.0,1924.1856698989868
45600.0,304.0,300.0,795.3520698547363,47.89305618526989,91200,45600.0,1930.449627161026
45750.0,305.0,300.0,711.2775113582611,47.237394588883504,91500,45750.0,1936.8005282878876
45900.0,306.0,300.0,1016.7242448329926,49.35439930690767,91800,45900.0,1942.879014968872
46050.0,307.0,300.0,812.3038940429688,46.65963720330198,92100,46050.0,1949.3085560798645
46200.0,308.0,300.0,712.7125527858734,47.43773729873316,92400,46200.0,1955.6326355934143
46350.0,309.0,300.0,287.9822208583355,45.79428269503732,92700,46350.0,1962.1836726665497
46500.0,310.0,300.0,529.8709189891815,49.642361820428874,93000,46500.0,1968.226898431778
46650.0,311.0,300.0,569.3284769058228,49.888464820536065,93300,46650.0,1974.240313053131
46800.0,312.0,300.0,349.94368904829025,52.12257768433049,93600,46800.0,1979.9959769248962
46950.0,313.0,300.0,868.9461464881897,48.92687711786755,93900,46950.0,1986.127576828003
47100.0,314.0,300.0,359.15231090784073,52.03568557257416,94200,47100.0,1991.8928520679474
47250.0,315.0,300.0,1665.8600769042969,47.14189359629675,94500,47250.0,1998.2566192150116
47400.0,316.0,300.0,322.11649894714355,48.29656223410413,94800,47400.0,2004.4682421684265
47550.0,317.0,300.0,1103.2950472831726,46.27297502558399,95100,47550.0,2010.9515085220337
47700.0,318.0,300.0,1252.6997139453888,47.887617255646994,95400,47700.0,2017.2161769866943
47850.0,319.0,300.0,495.61465430259705,50.843053874255276,95700,47850.0,2023.116688489914
48000.0,320.0,300.0,1481.7877869606018,47.88349878111802,96000,48000.0,2029.3818953037262
48150.0,321.0,300.0,1848.313753604889,47.42006189034052,96300,48150.0,2035.7083325386047
48300.0,322.0,300.0,1840.683391571045,47.48040773288165,96600,48300.0,2042.0267288684845
48450.0,323.0,300.0,677.668972492218,46.49164114498004,96900,48450.0,2048.479502439499
48600.0,324.0,300.0,965.6987836360931,46.800101136235405,97200,48600.0,2054.8897457122803
48750.0,325.0,300.0,238.38841223716736,49.36957906322854,97500,48750.0,2060.9663631916046
48900.0,326.0,300.0,421.4762407541275,50.98134198675716,97800,48900.0,2066.850869655609
49050.0,327.0,300.0,207.02782306075096,53.571735111355736,98100,49050.0,2072.4508390426636
49200.0,328.0,300.0,532.9521899223328,50.295399099960676,98400,49200.0,2078.4156000614166
49350.0,329.0,300.0,1463.8539409637451,46.074311577303554,98700,49350.0,2084.9268214702606
49500.0,330.0,300.0,714.1005778312683,46.44359632522025,99000,49500.0,2091.3862702846527
49650.0,331.0,300.0,607.3232841491699,45.774696409016705,99300,49650.0,2097.940109729767
49800.0,332.0,300.0,828.7359600067139,45.441724057272644,99600,49800.0,2104.541972875595
49950.0,333.0,300.0,147.00232535600662,48.513346429933655,99900,49950.0,2110.725838661194
50100.0,334.0,300.0,805.1923336982727,12.536900821770054,100200,50100.0,2134.6551990509033
50250.0,335.0,300.0,322.12114799022675,47.87281591828107,100500,50250.0,2140.921804189682
50400.0,336.0,300.0,274.0031611919403,49.86886690983144,100800,50400.0,2146.93758225441
50550.0,337.0,300.0,861.5169389247894,48.701507253103536,101100,50550.0,2153.0975568294525
50700.0,338.0,300.0,1578.0648696422577,50.04670010640616,101400,50700.0,2159.0919585227966
50850.0,339.0,300.0,786.1667447090149,50.02856494783304,101700,50850.0,2165.0885331630707
