MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.3219996988773346,-5.94287109375,-5.934821128845215,-0.1658134162425995
0.3313409686088562,-5.870054244995117,-5.8617706298828125,-0.18488827347755432
0.340809166431427,-5.932392597198486,-5.923872470855713,-0.17231154441833496
0.34795698523521423,-5.889153480529785,-5.8804545402526855,-0.18455377221107483
0.3207339942455292,-5.924785614013672,-5.916767120361328,-0.16600960493087769
0.3348333537578583,-5.867528915405273,-5.859158039093018,-0.1658984273672104
0.32167714834213257,-5.829031944274902,-5.820990085601807,-0.16606031358242035
0.329746812582016,-5.845330715179443,-5.837087154388428,-0.16609534621238708
0.33708086609840393,-5.948936462402344,-5.94050931930542,-0.17247073352336884
0.33298778533935547,-5.76085090637207,-5.75252628326416,-0.16581296920776367
0.3314429521560669,-5.8132476806640625,-5.804961681365967,-0.16606101393699646
0.30447396636009216,-5.838761329650879,-5.831149578094482,-0.1407531499862671
0.3072691559791565,-5.79111385345459,-5.7834320068359375,-0.17855718731880188
0.32605916261672974,-5.840705871582031,-5.832554340362549,-0.1407829374074936
0.3217940330505371,-5.8737592697143555,-5.8657145500183105,-0.14724306762218475
0.323211133480072,-5.774235725402832,-5.766155242919922,-0.12836787104606628
0.31203150749206543,-5.844038963317871,-5.836238384246826,-0.1850471794605255
0.33344027400016785,-5.7952423095703125,-5.7869062423706055,-0.13442470133304596
0.31837642192840576,-5.789250373840332,-5.7812910079956055,-0.15960128605365753
0.3221345841884613,-5.79978084564209,-5.791727542877197,-0.17255552113056183
0.342650830745697,-5.779897689819336,-5.771331310272217,-0.16581453382968903
0.3134227693080902,-5.704512596130371,-5.696677207946777,-0.17239582538604736
0.313477098941803,-5.759305477142334,-5.751468658447266,-0.14066311717033386
0.3212868571281433,-5.727479934692383,-5.719447612762451,-0.15976472198963165
0.30903828144073486,-5.720473766326904,-5.712747573852539,-0.14707940816879272
0.32878753542900085,-5.818353652954102,-5.810133934020996,-0.17230850458145142
0.3347351849079132,-5.7466349601745605,-5.738266468048096,-0.14700093865394592
0.32072383165359497,-5.775911808013916,-5.7678937911987305,-0.15357084572315216
0.32359570264816284,-5.748299598693848,-5.740209579467773,-0.15357151627540588
0.306840181350708,-5.666070461273193,-5.65839958190918,-0.1534092277288437
0.3308713436126709,-5.598305702209473,-5.590034008026123,-0.165897399187088
0.3192613422870636,-5.534304618835449,-5.526323318481445,-0.14107048511505127
0.30553990602493286,-5.473496437072754,-5.465857982635498,-0.1599825918674469
0.31856873631477356,-5.369579792022705,-5.3616156578063965,-0.15959936380386353
0.31613314151763916,-5.489596366882324,-5.481693267822266,-0.1785581111907959
0.30752861499786377,-5.46183967590332,-5.454151630401611,-0.15981915593147278
0.31873950362205505,-5.449139595031738,-5.441171169281006,-0.15354347229003906
0.32794496417045593,-5.50605583190918,-5.497857093811035,-0.1912103295326233
0.31381094455718994,-5.422366142272949,-5.414520740509033,-0.16623345017433167
0.31254541873931885,-5.551953315734863,-5.544139862060547,-0.14708416163921356
0.320915549993515,-5.471954345703125,-5.463931560516357,-0.15348917245864868
0.32792049646377563,-5.409474849700928,-5.4012770652771,-0.14699125289916992
0.31561750173568726,-5.386361122131348,-5.3784708976745605,-0.1662956178188324
0.32283005118370056,-5.434027671813965,-5.425956726074219,-0.14686131477355957
0.3187399208545685,-5.324690818786621,-5.316722393035889,-0.12833717465400696
0.3105602562427521,-5.268731117248535,-5.260967254638672,-0.178711399435997
0.2980956733226776,-5.35451602935791,-5.3470635414123535,-0.16614381968975067
0.3213132619857788,-5.210666656494141,-5.202633857727051,-0.16598033905029297
0.31735432147979736,-5.257881164550781,-5.2499470710754395,-0.13458852469921112
0.31358838081359863,-5.207142353057861,-5.199302673339844,-0.12812116742134094
0.31333598494529724,-5.241666316986084,-5.233832836151123,-0.1726282835006714
0.32859259843826294,-5.0922441482543945,-5.084029197692871,-0.17230169475078583
0.2992677390575409,-5.090749740600586,-5.083268165588379,-0.15339864790439606
0.3019474744796753,-5.043107509613037,-5.035558700561523,-0.19745215773582458
0.32007652521133423,-5.045685768127441,-5.037683963775635,-0.16606256365776062
0.3102336525917053,-5.148753643035889,-5.140997886657715,-0.1535685658454895
0.3212467133998871,-5.160703659057617,-5.152672290802002,-0.17833614349365234
0.3080691397190094,-5.173002243041992,-5.165300369262695,-0.15323883295059204
0.3197205364704132,-5.235285758972168,-5.227292537689209,-0.140916109085083
0.3089507520198822,-5.1612548828125,-5.153531074523926,-0.172306627035141
0.3068089783191681,-5.217701435089111,-5.210031032562256,-0.14715731143951416
0.3019437789916992,-5.169551849365234,-5.162003040313721,-0.1474001258611679
0.30535009503364563,-5.245188236236572,-5.237554550170898,-0.1598142385482788
0.30078601837158203,-5.229348182678223,-5.221828460693359,-0.20378348231315613
0.3078559339046478,-5.095701217651367,-5.0880045890808105,-0.1472398340702057
0.3148398995399475,-5.180722713470459,-5.1728515625,-0.15323863923549652
0.31024324893951416,-5.189957618713379,-5.182201385498047,-0.13467133045196533
0.2964518368244171,-5.143157482147217,-5.135746002197266,-0.1914466917514801
0.30583062767982483,-5.187467575073242,-5.179821968078613,-0.1535641998052597
0.28883397579193115,-5.342136859893799,-5.334916114807129,-0.1469978243112564
0.30376967787742615,-5.350480079650879,-5.342885971069336,-0.17214520275592804
0.3060877025127411,-5.421830177307129,-5.414177894592285,-0.1976952850818634
0.3074914515018463,-5.41240119934082,-5.404714107513428,-0.1786293387413025
0.3029661774635315,-5.412939071655273,-5.405364990234375,-0.1472388505935669
0.28830423951148987,-5.491513252258301,-5.4843058586120605,-0.1787986010313034
0.2885419726371765,-5.576681137084961,-5.569467544555664,-0.1663094162940979
0.30341237783432007,-5.695369720458984,-5.687784194946289,-0.16614393889904022
0.2969039976596832,-5.7589826583862305,-5.751560211181641,-0.16597619652748108
0.2878655195236206,-5.8162031173706055,-5.809006690979004,-0.15348467230796814
0.30110228061676025,-5.83377742767334,-5.826250076293945,-0.14723633229732513
0.3076602816581726,-5.709692001342773,-5.702000617980957,-0.17238324880599976
0.28349101543426514,-5.641913414001465,-5.634826183319092,-0.15973159670829773
0.28723761439323425,-5.426045894622803,-5.418864727020264,-0.15332260727882385
0.27665388584136963,-5.177364349365234,-5.170447826385498,-0.16005714237689972
0.2860531210899353,-4.9810075759887695,-4.973856449127197,-0.16606664657592773
0.284319669008255,-4.872331619262695,-4.865223407745361,-0.14090457558631897
0.2998989224433899,-4.8455023765563965,-4.838005065917969,-0.1725766956806183
0.28386393189430237,-4.7394304275512695,-4.732333660125732,-0.14715313911437988
