MVMAE_L,Policy_L,Total_Loss,Batch_Reward_Mean
0.38507500290870667,-6.122077941894531,-6.121692657470703,-0.13896586000919342
0.3924272358417511,-6.144225120544434,-6.143832683563232,-0.16104662418365479
0.39903682470321655,-6.194062232971191,-6.193663120269775,-0.1547209769487381
0.3722536563873291,-6.105096817016602,-6.104724407196045,-0.15141233801841736
0.39201077818870544,-6.262051582336426,-6.261659622192383,-0.13145308196544647
0.39539921283721924,-6.307317733764648,-6.306922435760498,-0.1604383885860443
0.3672528564929962,-6.284953594207764,-6.284586429595947,-0.14033429324626923
0.37115734815597534,-6.282873153686523,-6.282502174377441,-0.15798130631446838
0.3667694628238678,-6.237234592437744,-6.236867904663086,-0.1494464874267578
0.3600398898124695,-6.239932537078857,-6.239572525024414,-0.15672892332077026
0.3712120056152344,-6.222336769104004,-6.221965789794922,-0.13278920948505402
0.3827313184738159,-6.163905143737793,-6.163522243499756,-0.1329190582036972
0.3701854348182678,-6.161927223205566,-6.161557197570801,-0.15124072134494781
0.3584553599357605,-6.1622185707092285,-6.16185998916626,-0.15488110482692719
0.33268609642982483,-6.105157852172852,-6.104825019836426,-0.14009886980056763
0.35657474398612976,-6.130502700805664,-6.130146026611328,-0.13617411255836487
0.35691243410110474,-6.192869186401367,-6.192512512207031,-0.1523456871509552
0.3537384271621704,-6.16727352142334,-6.166919708251953,-0.1477491408586502
0.35700109601020813,-6.171247482299805,-6.1708903312683105,-0.14489728212356567
0.36038708686828613,-6.214165687561035,-6.213805198669434,-0.15127700567245483
0.3556199371814728,-6.242754936218262,-6.242399215698242,-0.15997320413589478
0.346341997385025,-6.260580062866211,-6.2602338790893555,-0.14018851518630981
0.3566873073577881,-6.158079147338867,-6.157722473144531,-0.14815297722816467
0.33499839901924133,-6.3218584060668945,-6.321523189544678,-0.14588113129138947
0.34428879618644714,-6.094942092895508,-6.094597816467285,-0.1489400565624237
0.3346610963344574,-6.161129951477051,-6.160795211791992,-0.1454971730709076
0.354832261800766,-6.183609485626221,-6.183254718780518,-0.14081570506095886
0.35174283385276794,-6.212216377258301,-6.211864471435547,-0.13285119831562042
0.35499700903892517,-6.144920349121094,-6.144565582275391,-0.14894220232963562
0.35357537865638733,-6.277242660522461,-6.276888847351074,-0.14580798149108887
0.3431105613708496,-6.111949443817139,-6.111606121063232,-0.15400029718875885
0.36505433917045593,-6.209466934204102,-6.209101676940918,-0.1534532606601715
0.3352787494659424,-6.268360137939453,-6.268024921417236,-0.1599455177783966
0.34160876274108887,-6.304070472717285,-6.303729057312012,-0.15838104486465454
0.3196680247783661,-6.395018577575684,-6.3946990966796875,-0.1575804352760315
0.33141398429870605,-6.242291450500488,-6.241960048675537,-0.1600024700164795
0.35751181840896606,-6.269351959228516,-6.268994331359863,-0.15405124425888062
0.3501213490962982,-6.20311164855957,-6.202761650085449,-0.15194284915924072
0.3281102776527405,-6.234771728515625,-6.234443664550781,-0.15988321602344513
0.34486716985702515,-6.16275691986084,-6.162412166595459,-0.16355033218860626
0.32952022552490234,-6.158771991729736,-6.158442497253418,-0.1603175699710846
0.34278222918510437,-6.151175498962402,-6.150832653045654,-0.14972925186157227
0.3366001546382904,-6.146563529968262,-6.14622688293457,-0.14424708485603333
0.3298506438732147,-6.114322662353516,-6.113992691040039,-0.1453133523464203
0.3329325020313263,-6.162005424499512,-6.161672592163086,-0.16109120845794678
0.3389334976673126,-6.247251510620117,-6.246912479400635,-0.13844870030879974
0.3306657671928406,-6.263042449951172,-6.262712001800537,-0.1517731249332428
0.32667508721351624,-6.186175346374512,-6.185848712921143,-0.1545434147119522
0.3235010802745819,-6.278107166290283,-6.2777838706970215,-0.16899602115154266
0.32214289903640747,-6.213785171508789,-6.213462829589844,-0.14600278437137604
0.34576210379600525,-6.225993633270264,-6.225647926330566,-0.13380120694637299
0.3230983018875122,-6.169704437255859,-6.169381141662598,-0.1502997875213623
0.3310639262199402,-6.255049228668213,-6.25471830368042,-0.1444566547870636
0.3462277352809906,-6.16712760925293,-6.166781425476074,-0.1594967246055603
0.3231971859931946,-6.249958038330078,-6.249634742736816,-0.13563908636569977
0.33337995409965515,-6.29548978805542,-6.295156478881836,-0.15552562475204468
0.332747220993042,-6.252673625946045,-6.252340793609619,-0.14240866899490356
0.3355127274990082,-6.261054515838623,-6.260718822479248,-0.1445905566215515
0.34999629855155945,-6.226019859313965,-6.225669860839844,-0.1442021131515503
0.3342151641845703,-6.263528823852539,-6.263194561004639,-0.1443561166524887
0.32211795449256897,-6.235256195068359,-6.234933853149414,-0.16235989332199097
0.34617242217063904,-6.189558029174805,-6.189211845397949,-0.15331000089645386
0.332821249961853,-6.202875137329102,-6.202542304992676,-0.1694517582654953
0.3375735282897949,-6.237340927124023,-6.237003326416016,-0.149509996175766
0.33264389634132385,-6.13755464553833,-6.137221813201904,-0.14602304995059967
0.33314597606658936,-6.182113170623779,-6.181779861450195,-0.15026620030403137
0.32585129141807556,-6.133248805999756,-6.132923126220703,-0.1513807475566864
0.33066871762275696,-6.248842239379883,-6.248511791229248,-0.1644134819507599
