MVMAE_L,Actor_L,Total_Loss,Batch_Reward_Mean
0.314017653465271,-5.534543037414551,-5.37753438949585,-0.16137707233428955
0.2923377454280853,-5.526991367340088,-5.380822658538818,-0.16025501489639282
0.30617663264274597,-5.502575874328613,-5.349487781524658,-0.1591329723596573
0.301996648311615,-5.422115325927734,-5.271117210388184,-0.1591329574584961
0.31449219584465027,-5.5071611404418945,-5.349915027618408,-0.16137707233428955
0.29635506868362427,-5.376461982727051,-5.2282843589782715,-0.15969398617744446
0.29268354177474976,-5.348261833190918,-5.201920032501221,-0.15632784366607666
0.3059423863887787,-5.4369988441467285,-5.284027576446533,-0.1591329574584961
0.3013080656528473,-5.267275333404541,-5.116621494293213,-0.15969398617744446
0.2967202365398407,-5.320766925811768,-5.1724066734313965,-0.1574499011039734
0.30213454365730286,-5.261760234832764,-5.110692977905273,-0.1608160436153412
0.31111815571784973,-5.217995643615723,-5.062436580657959,-0.1591329574584961
0.3080935478210449,-5.283475875854492,-5.129428863525391,-0.15688887238502502
0.3220340609550476,-5.29660177230835,-5.135584831237793,-0.15969398617744446
0.292438268661499,-5.199093818664551,-5.052874565124512,-0.16193808615207672
0.3065919876098633,-5.262800216674805,-5.109504222869873,-0.16025501489639282
0.2975544035434723,-5.207351207733154,-5.058574199676514,-0.1591329574584961
0.2792763113975525,-5.146533012390137,-5.006895065307617,-0.1574499011039734
0.3121604919433594,-5.20906400680542,-5.05298376083374,-0.15688885748386383
0.3023160696029663,-5.23893404006958,-5.087776184082031,-0.16193810105323792
0.2970089614391327,-5.28056526184082,-5.132061004638672,-0.16137707233428955
0.30583658814430237,-5.366559982299805,-5.21364164352417,-0.1608160436153412
0.29580605030059814,-5.379768371582031,-5.231865406036377,-0.16137707233428955
0.29957813024520874,-5.345356464385986,-5.195567607879639,-0.15969398617744446
0.29256823658943176,-5.388932704925537,-5.242648601531982,-0.15969398617744446
0.29526811838150024,-5.55080509185791,-5.403171062469482,-0.16193808615207672
0.2895931601524353,-5.510432720184326,-5.365636348724365,-0.16137707233428955
0.29381170868873596,-5.542004108428955,-5.3950982093811035,-0.16193810105323792
0.2876019775867462,-5.521753787994385,-5.377952575683594,-0.16193808615207672
0.27825188636779785,-5.575117588043213,-5.4359917640686035,-0.16306014358997345
0.28926026821136475,-5.664395332336426,-5.519765377044678,-0.15969398617744446
0.29164624214172363,-5.704908847808838,-5.559085845947266,-0.16025501489639282
0.2776440978050232,-5.743269920349121,-5.604447841644287,-0.15801091492176056
